Name	PropCovLoci	NoLoci	Polymorphic	PropPolymorphic	AvSNPCount	SDSNPCount	AvSNPdensity	SDSNPdenisty	CummNoLoci	CummPolymorphic	CummPropPolymorphic	CummAvSNPCount	CummSDSNPCount	CummAvSNPdensity	CummSDSNPdenisty
7_10_4	0.42	4393	4371	0.99	11.3	6.3	0.04838	0.02705	16624	16587	1.0	15.3	8.0	0.06525	0.03393
7_10_4	0.33	6560	6430	0.98	9.0	5.5	0.03878	0.02365	23184	23017	0.99	13.5	7.9	0.05786	0.03357
7_10_4	0.25	10967	10450	0.95	6.7	4.6	0.02953	0.02026	34151	33467	0.98	11.4	7.7	0.04901	0.03279
7_10_4	0.17	23123	19294	0.83	4.3	3.4	0.01948	0.01496	57274	52761	0.92	8.8	7.3	0.03821	0.03109
7_10_4	0.08	115411	9045	0.08	2.6	2.8	0.01189	0.0134	172685	61806	0.36	7.9	7.2	0.03436	0.03062
5_10_15	1.0	797	796	1.0	23.7	9.8	0.10066	0.04164	797	796	1.0	23.7	9.8	0.10066	0.04164
5_10_15	0.92	1334	1334	1.0	24.1	9.9	0.10239	0.0421	2131	2130	1.0	24.0	9.9	0.10174	0.04193
5_10_15	0.83	1718	1718	1.0	23.0	9.7	0.09765	0.04138	3849	3848	1.0	23.5	9.8	0.09992	0.04173
5_10_15	0.75	2094	2094	1.0	21.7	9.2	0.09235	0.03937	5943	5942	1.0	22.9	9.6	0.09725	0.04107
5_10_15	0.67	2450	2448	1.0	20.1	9.2	0.08568	0.03931	8393	8390	1.0	22.1	9.6	0.09387	0.0409
5_10_15	0.58	3016	3014	1.0	17.7	8.5	0.07569	0.03598	11409	11404	1.0	20.9	9.5	0.08907	0.04046
5_10_15	0.5	3779	3768	1.0	15.7	8.1	0.06746	0.03503	15188	15172	1.0	19.6	9.4	0.0837	0.04028
5_10_15	0.42	4956	4933	1.0	13.5	7.7	0.05798	0.03306	20144	20105	1.0	18.1	9.4	0.07739	0.04019
5_10_15	0.33	6897	6805	0.99	10.9	6.8	0.04727	0.03005	27041	26910	1.0	16.3	9.4	0.06977	0.04008
5_10_15	0.25	10885	10471	0.96	8.3	5.7	0.03671	0.02548	37926	37381	0.99	14.0	9.2	0.06051	0.03948
5_10_15	0.17	21475	18346	0.85	5.4	4.3	0.02504	0.02029	59401	55727	0.94	11.2	8.9	0.04884	0.03819
5_10_15	0.08	93841	5991	0.06	2.2	2.3	0.01037	0.0116	153242	61718	0.4	10.3	8.9	0.0451	0.03821
3_1_15	1.0	937	936	1.0	23.6	10.1	0.09964	0.04266	937	936	1.0	23.6	10.1	0.09964	0.04266
3_1_15	0.92	1644	1643	1.0	23.8	10.1	0.10068	0.04291	2581	2579	1.0	23.7	10.1	0.1003	0.04281
3_1_15	0.83	2153	2153	1.0	22.5	9.9	0.09578	0.0422	4734	4732	1.0	23.2	10.0	0.09825	0.04259
3_1_15	0.75	2774	2774	1.0	21.8	9.6	0.09271	0.04126	7508	7506	1.0	22.7	9.9	0.0962	0.04218
3_1_15	0.67	3386	3383	1.0	19.6	9.2	0.08377	0.03938	10894	10889	1.0	21.7	9.8	0.09234	0.04173
3_1_15	0.58	3932	3930	1.0	17.6	8.6	0.07562	0.03698	14826	14819	1.0	20.6	9.6	0.0879	0.04119
3_1_15	0.5	4985	4976	1.0	15.5	8.1	0.06655	0.03497	19811	19795	1.0	19.3	9.6	0.08254	0.04078
3_1_15	0.42	6442	6403	0.99	13.4	7.6	0.05802	0.03361	26253	26198	1.0	17.9	9.5	0.07654	0.04054
3_1_15	0.33	8613	8496	0.99	10.6	6.7	0.04655	0.02952	34866	34694	1.0	16.1	9.4	0.0692	0.04026
3_1_15	0.25	13074	12583	0.96	8.1	5.6	0.03657	0.02574	47940	47277	0.99	14.0	9.3	0.06052	0.03967
3_1_15	0.17	24785	21062	0.85	5.3	4.2	0.02467	0.01994	72725	68339	0.94	11.3	9.0	0.04947	0.03854
3_1_15	0.08	106806	4042	0.04	1.4	1.2	0.00656	0.00553	179531	72381	0.4	10.8	9.0	0.04707	0.03874
7_15_3	1.0	502	502	1.0	19.8	8.3	0.08423	0.03564	502	502	1.0	19.8	8.3	0.08423	0.03564
7_15_3	0.92	863	862	1.0	20.0	8.2	0.08498	0.03455	1365	1364	1.0	20.0	8.2	0.0847	0.03495
7_15_3	0.83	1085	1084	1.0	19.6	8.0	0.08336	0.03408	2450	2448	1.0	19.8	8.1	0.08411	0.03457
7_15_3	0.75	1413	1413	1.0	18.1	7.9	0.07686	0.03342	3863	3861	1.0	19.2	8.1	0.08146	0.03432
7_15_3	0.67	1799	1797	1.0	16.5	7.5	0.06987	0.03153	5662	5658	1.0	18.3	8.0	0.07778	0.03389
7_15_3	0.58	2199	2196	1.0	15.0	7.2	0.06402	0.03081	7861	7854	1.0	17.4	7.9	0.07393	0.03363
7_15_3	0.5	2993	2982	1.0	12.7	6.5	0.05418	0.02811	10854	10836	1.0	16.1	7.9	0.0685	0.03339
7_15_3	0.42	4180	4157	0.99	10.8	6.3	0.04639	0.027	15034	14993	1.0	14.6	7.8	0.06237	0.03325
7_15_3	0.33	6454	6314	0.98	8.8	5.8	0.0379	0.02481	21488	21307	0.99	12.9	7.7	0.05512	0.03294
7_15_3	0.25	10936	10375	0.95	6.5	4.7	0.02839	0.02038	32424	31682	0.98	10.8	7.5	0.04636	0.03199
7_15_3	0.17	23844	19645	0.82	4.2	3.5	0.01867	0.0153	56268	51327	0.91	8.3	7.0	0.03576	0.03004
7_15_3	0.08	127724	10916	0.09	3.0	3.3	0.01371	0.01625	183992	62243	0.34	7.3	6.9	0.0319	0.02934
5_2_20	1.0	848	847	1.0	24.0	10.4	0.10166	0.04391	848	847	1.0	24.0	10.4	0.10166	0.04391
5_2_20	0.92	1456	1456	1.0	24.0	10.3	0.10174	0.04346	2304	2303	1.0	24.0	10.3	0.10171	0.04362
5_2_20	0.83	1801	1801	1.0	23.4	10.0	0.09935	0.04259	4105	4104	1.0	23.7	10.2	0.10067	0.04318
5_2_20	0.75	2355	2355	1.0	22.0	9.9	0.09367	0.04223	6460	6459	1.0	23.1	10.1	0.09812	0.04297
5_2_20	0.67	2864	2863	1.0	20.2	9.4	0.08624	0.04018	9324	9322	1.0	22.2	10.0	0.09447	0.04248
5_2_20	0.58	3458	3455	1.0	17.9	8.8	0.07654	0.03768	12782	12777	1.0	21.1	9.9	0.08962	0.042
5_2_20	0.5	4288	4280	1.0	16.0	8.4	0.06849	0.03633	17070	17057	1.0	19.8	9.8	0.08432	0.04167
5_2_20	0.42	5568	5543	1.0	13.7	7.8	0.05904	0.03406	22638	22600	1.0	18.3	9.7	0.07812	0.04139
5_2_20	0.33	7577	7484	0.99	11.0	7.0	0.04781	0.03078	30215	30084	1.0	16.5	9.6	0.07058	0.04116
5_2_20	0.25	11645	11225	0.96	8.3	5.8	0.03715	0.02646	41860	41309	0.99	14.3	9.5	0.0615	0.04056
5_2_20	0.17	22345	19127	0.86	5.5	4.4	0.02521	0.02091	64205	60436	0.94	11.5	9.2	0.05001	0.03934
5_2_20	0.08	94501	4935	0.05	1.6	1.4	0.00747	0.00658	158706	65371	0.41	10.7	9.2	0.0468	0.0395
5_6_8	1.0	781	781	1.0	22.7	9.4	0.09598	0.03938	781	781	1.0	22.7	9.4	0.09598	0.03938
5_6_8	0.92	1294	1294	1.0	22.9	9.1	0.09715	0.03819	2075	2075	1.0	22.8	9.2	0.09671	0.03864
5_6_8	0.83	1731	1731	1.0	21.7	8.8	0.092	0.0373	3806	3806	1.0	22.3	9.0	0.09457	0.0381
5_6_8	0.75	2174	2174	1.0	20.2	8.3	0.08607	0.03544	5980	5980	1.0	21.5	8.8	0.09148	0.03738
5_6_8	0.67	2555	2551	1.0	18.8	8.1	0.08025	0.03482	8535	8531	1.0	20.7	8.7	0.08812	0.03699
5_6_8	0.58	3241	3237	1.0	16.8	7.7	0.07153	0.0329	11776	11768	1.0	19.6	8.6	0.08356	0.03667
5_6_8	0.5	3954	3945	1.0	14.7	7.3	0.06313	0.03165	15730	15713	1.0	18.4	8.6	0.07843	0.03656
5_6_8	0.42	5324	5298	1.0	12.5	6.8	0.05389	0.02926	21054	21011	1.0	16.9	8.6	0.07224	0.03646
5_6_8	0.33	7424	7317	0.99	10.1	6.0	0.04364	0.02615	28478	28328	0.99	15.1	8.5	0.06486	0.03632
5_6_8	0.25	11667	11200	0.96	7.6	5.0	0.03352	0.02197	40145	39528	0.98	13.0	8.4	0.05598	0.0358
5_6_8	0.17	23352	19859	0.85	4.9	3.8	0.02248	0.01709	63497	59387	0.94	10.3	8.1	0.04478	0.03465
5_6_8	0.08	104478	6392	0.06	2.1	1.9	0.00949	0.00921	167975	65779	0.39	9.5	8.1	0.04135	0.03466
5_8_8	1.0	768	767	1.0	22.5	9.2	0.09535	0.03857	768	767	1.0	22.5	9.2	0.09535	0.03857
5_8_8	0.92	1286	1286	1.0	23.0	9.2	0.09782	0.03875	2054	2053	1.0	22.8	9.2	0.0969	0.03869
5_8_8	0.83	1714	1714	1.0	21.9	8.9	0.09312	0.03799	3768	3767	1.0	22.4	9.1	0.09518	0.03841
5_8_8	0.75	2122	2122	1.0	20.4	8.5	0.0868	0.03596	5890	5889	1.0	21.7	8.9	0.09216	0.03776
5_8_8	0.67	2488	2485	1.0	18.8	8.2	0.08003	0.03501	8378	8374	1.0	20.8	8.8	0.08856	0.03738
5_8_8	0.58	3130	3126	1.0	16.7	7.8	0.07122	0.03321	11508	11500	1.0	19.7	8.7	0.08385	0.0371
5_8_8	0.5	3861	3851	1.0	14.7	7.4	0.06325	0.03179	15369	15351	1.0	18.5	8.7	0.07868	0.03694
5_8_8	0.42	5120	5097	1.0	12.5	6.9	0.05396	0.02948	20489	20448	1.0	17.0	8.7	0.07252	0.03681
5_8_8	0.33	7267	7158	0.99	10.1	6.1	0.04361	0.02643	27756	27606	0.99	15.2	8.6	0.06502	0.03668
5_8_8	0.25	11406	10939	0.96	7.6	5.0	0.03354	0.02217	39162	38545	0.98	13.0	8.5	0.05609	0.03612
5_8_8	0.17	22884	19451	0.85	4.9	3.8	0.02255	0.01722	62046	57996	0.93	10.3	8.2	0.04484	0.03489
5_8_8	0.08	103865	6538	0.06	2.2	2.2	0.01022	0.01073	165911	64534	0.39	9.5	8.2	0.04133	0.03485
5_3_6	1.0	720	719	1.0	21.4	8.7	0.09079	0.03678	720	719	1.0	21.4	8.7	0.09079	0.03678
5_3_6	0.92	1200	1200	1.0	21.3	8.5	0.09052	0.03567	1920	1919	1.0	21.3	8.6	0.09062	0.03608
5_3_6	0.83	1634	1634	1.0	20.4	8.2	0.08677	0.03483	3554	3553	1.0	20.9	8.4	0.08885	0.03556
5_3_6	0.75	2114	2114	1.0	19.1	7.8	0.08124	0.03308	5668	5667	1.0	20.3	8.2	0.08601	0.03485
5_3_6	0.67	2611	2608	1.0	17.5	7.4	0.07478	0.03174	8279	8275	1.0	19.4	8.1	0.08247	0.0343
5_3_6	0.58	3352	3350	1.0	15.7	7.1	0.06684	0.03041	11631	11625	1.0	18.3	8.0	0.07797	0.03397
5_3_6	0.5	4288	4277	1.0	13.7	6.8	0.05874	0.02897	15919	15902	1.0	17.1	8.0	0.0728	0.03379
5_3_6	0.42	5831	5800	0.99	11.8	6.3	0.05092	0.02698	21750	21702	1.0	15.7	7.9	0.06695	0.03354
5_3_6	0.33	8196	8082	0.99	9.5	5.6	0.04099	0.02406	29946	29784	0.99	14.0	7.8	0.05991	0.03332
5_3_6	0.25	12751	12204	0.96	7.1	4.6	0.03144	0.02026	42697	41988	0.98	12.0	7.7	0.05163	0.03277
5_3_6	0.17	25738	21785	0.85	4.6	3.4	0.02079	0.01521	68435	63773	0.93	9.5	7.4	0.0411	0.03162
5_3_6	0.08	115671	6639	0.06	1.8	1.5	0.00827	0.00691	184106	70412	0.38	8.7	7.4	0.038	0.03166
3_3_15	1.0	876	875	1.0	23.9	9.6	0.10153	0.04053	876	875	1.0	23.9	9.6	0.10153	0.04053
3_3_15	0.92	1548	1548	1.0	24.4	10.2	0.10371	0.04344	2424	2423	1.0	24.2	10.0	0.10292	0.04242
3_3_15	0.83	2133	2132	1.0	22.9	9.7	0.09756	0.04139	4557	4555	1.0	23.6	9.9	0.10041	0.04202
3_3_15	0.75	2593	2593	1.0	22.1	9.4	0.09418	0.04019	7150	7148	1.0	23.1	9.7	0.09815	0.04147
3_3_15	0.67	3215	3214	1.0	19.7	9.0	0.08401	0.03835	10365	10362	1.0	22.0	9.6	0.09377	0.04105
3_3_15	0.58	3738	3736	1.0	18.0	8.7	0.07703	0.03768	14103	14098	1.0	21.0	9.6	0.08933	0.04086
3_3_15	0.5	4612	4602	1.0	15.6	8.0	0.06689	0.03433	18715	18700	1.0	19.6	9.5	0.08381	0.04052
3_3_15	0.42	5852	5815	0.99	13.4	7.7	0.05832	0.03404	24567	24515	1.0	18.2	9.5	0.07776	0.04056
3_3_15	0.33	8040	7929	0.99	10.7	6.7	0.04685	0.02947	32607	32444	1.0	16.3	9.4	0.07021	0.04039
3_3_15	0.25	12413	11955	0.96	8.2	5.7	0.03704	0.0263	45020	44399	0.99	14.2	9.3	0.06128	0.03993
3_3_15	0.17	23838	20253	0.85	5.4	4.2	0.0248	0.01996	68858	64652	0.94	11.4	9.0	0.04985	0.03881
3_3_15	0.08	104101	4949	0.05	1.8	1.5	0.00804	0.00693	172959	69601	0.4	10.7	9.1	0.04688	0.03896
5_10_8	1.0	764	763	1.0	22.9	9.4	0.09713	0.0397	764	763	1.0	22.9	9.4	0.09713	0.0397
5_10_8	0.92	1287	1287	1.0	23.2	9.3	0.09822	0.03938	2051	2050	1.0	23.1	9.4	0.09781	0.03949
5_10_8	0.83	1689	1689	1.0	21.9	9.0	0.09294	0.03821	3740	3739	1.0	22.5	9.2	0.09561	0.03899
5_10_8	0.75	2072	2071	1.0	20.5	8.6	0.08737	0.03666	5812	5810	1.0	21.8	9.0	0.09267	0.03838
5_10_8	0.67	2390	2388	1.0	18.9	8.3	0.08049	0.03537	8202	8198	1.0	21.0	8.9	0.08912	0.03793
5_10_8	0.58	3032	3029	1.0	16.8	7.9	0.07166	0.03354	11234	11227	1.0	19.8	8.8	0.08441	0.0376
5_10_8	0.5	3767	3757	1.0	14.7	7.5	0.06323	0.0321	15001	14984	1.0	18.6	8.8	0.0791	0.03744
5_10_8	0.42	4994	4970	1.0	12.6	6.9	0.0541	0.02965	19995	19954	1.0	17.1	8.8	0.07288	0.03726
5_10_8	0.33	7109	7004	0.99	10.0	6.1	0.04349	0.02643	27104	26958	0.99	15.2	8.7	0.06524	0.03708
5_10_8	0.25	11236	10776	0.96	7.6	5.1	0.03381	0.02253	38340	37734	0.98	13.1	8.6	0.05627	0.03645
5_10_8	0.17	22708	19270	0.85	5.0	3.8	0.02258	0.01734	61048	57004	0.93	10.3	8.3	0.04488	0.03515
5_10_8	0.08	103446	6686	0.06	2.3	2.4	0.01071	0.01211	164494	63690	0.39	9.5	8.2	0.04129	0.03508
3_6_20	1.0	884	884	1.0	24.5	10.2	0.10406	0.04341	884	884	1.0	24.5	10.2	0.10406	0.04341
3_6_20	0.92	1537	1537	1.0	24.7	10.2	0.10479	0.04342	2421	2421	1.0	24.6	10.2	0.10452	0.04341
3_6_20	0.83	2063	2063	1.0	23.5	10.2	0.10004	0.04326	4484	4484	1.0	24.1	10.2	0.10246	0.04339
3_6_20	0.75	2537	2537	1.0	22.4	9.6	0.09538	0.04142	7021	7021	1.0	23.5	10.0	0.0999	0.04282
3_6_20	0.67	3029	3027	1.0	20.0	9.3	0.08549	0.03931	10050	10048	1.0	22.5	9.9	0.09556	0.04231
3_6_20	0.58	3498	3495	1.0	18.3	8.9	0.07831	0.03823	13548	13543	1.0	21.4	9.8	0.09111	0.04198
3_6_20	0.5	4313	4302	1.0	15.9	8.4	0.06826	0.036	17861	17845	1.0	20.1	9.8	0.0856	0.04178
3_6_20	0.42	5416	5378	0.99	13.5	7.9	0.05847	0.03458	23277	23223	1.0	18.5	9.8	0.07932	0.04182
3_6_20	0.33	7601	7490	0.99	10.9	6.9	0.04767	0.03064	30878	30713	0.99	16.7	9.7	0.0716	0.04167
3_6_20	0.25	11789	11324	0.96	8.3	5.9	0.03739	0.02708	42667	42037	0.99	14.4	9.6	0.06238	0.04118
3_6_20	0.17	23260	19720	0.85	5.5	4.4	0.02544	0.02112	65927	61757	0.94	11.6	9.3	0.05059	0.03992
3_6_20	0.08	102411	5305	0.05	2.0	1.9	0.00916	0.00897	168338	67062	0.4	10.8	9.3	0.04731	0.03999
7_2_8	1.0	748	748	1.0	21.9	9.5	0.09268	0.03974	748	748	1.0	21.9	9.5	0.09268	0.03974
7_2_8	0.92	1220	1220	1.0	22.1	9.0	0.094	0.03818	1968	1968	1.0	22.0	9.2	0.0935	0.03878
7_2_8	0.83	1575	1574	1.0	21.2	8.7	0.08971	0.03691	3543	3542	1.0	21.6	9.0	0.09181	0.038
7_2_8	0.75	2009	2009	1.0	20.1	8.5	0.08522	0.0358	5552	5551	1.0	21.1	8.8	0.08943	0.03735
7_2_8	0.67	2525	2523	1.0	18.3	8.0	0.07789	0.03416	8077	8074	1.0	20.2	8.7	0.08582	0.03677
7_2_8	0.58	3132	3127	1.0	16.7	7.8	0.07113	0.0331	11209	11201	1.0	19.2	8.6	0.08172	0.03638
7_2_8	0.5	4090	4081	1.0	14.5	7.2	0.06216	0.03081	15299	15282	1.0	18.0	8.5	0.0765	0.03604
7_2_8	0.42	5430	5407	1.0	12.7	6.8	0.05459	0.02924	20729	20689	1.0	16.6	8.4	0.07077	0.03571
7_2_8	0.33	7603	7500	0.99	10.2	6.0	0.04407	0.02599	28332	28189	0.99	14.9	8.3	0.06367	0.03542
7_2_8	0.25	11940	11471	0.96	7.6	5.0	0.03362	0.02178	40272	39660	0.98	12.8	8.2	0.05498	0.03485
7_2_8	0.17	22764	19463	0.85	5.0	3.7	0.02249	0.0169	63036	59123	0.94	10.2	8.0	0.04428	0.03379
7_2_8	0.08	97127	5703	0.06	1.7	1.4	0.0076	0.00623	160163	64826	0.4	9.5	8.0	0.04105	0.03395
5_3_20	1.0	855	854	1.0	23.9	10.3	0.1015	0.0437	855	854	1.0	23.9	10.3	0.1015	0.0437
5_3_20	0.92	1457	1456	1.0	24.3	10.1	0.10336	0.04308	2312	2310	1.0	24.2	10.2	0.10267	0.04331
5_3_20	0.83	1836	1836	1.0	23.7	10.0	0.10049	0.04265	4148	4146	1.0	24.0	10.1	0.10171	0.04303
5_3_20	0.75	2286	2286	1.0	22.0	9.6	0.09357	0.04112	6434	6432	1.0	23.3	10.0	0.09882	0.04254
5_3_20	0.67	2772	2771	1.0	20.4	9.6	0.087	0.0408	9206	9203	1.0	22.4	10.0	0.09526	0.04237
5_3_20	0.58	3339	3337	1.0	17.9	8.7	0.07654	0.03705	12545	12540	1.0	21.2	9.8	0.09028	0.04185
5_3_20	0.5	4149	4141	1.0	15.9	8.4	0.06841	0.03606	16694	16681	1.0	19.9	9.8	0.08485	0.04157
5_3_20	0.42	5346	5325	1.0	13.7	7.8	0.0591	0.03425	22040	22006	1.0	18.4	9.7	0.07862	0.04142
5_3_20	0.33	7389	7294	0.99	11.0	6.9	0.04777	0.03047	29429	29300	1.0	16.6	9.6	0.07094	0.0412
5_3_20	0.25	11387	10978	0.96	8.4	5.8	0.03744	0.02664	40816	40278	0.99	14.3	9.5	0.06181	0.04063
5_3_20	0.17	22056	18855	0.85	5.5	4.4	0.02528	0.02094	62872	59133	0.94	11.5	9.2	0.05016	0.03942
5_3_20	0.08	93540	5230	0.06	1.8	1.5	0.00818	0.00715	156412	64363	0.41	10.7	9.2	0.04675	0.03954
5_6_6	1.0	720	720	1.0	21.9	9.1	0.09257	0.03791	720	720	1.0	21.9	9.1	0.09257	0.03791
5_6_6	0.92	1213	1212	1.0	21.9	8.7	0.09277	0.03622	1933	1932	1.0	21.9	8.8	0.0927	0.03685
5_6_6	0.83	1631	1631	1.0	20.7	8.2	0.08798	0.035	3564	3563	1.0	21.4	8.6	0.09054	0.03609
5_6_6	0.75	2069	2069	1.0	19.3	8.0	0.08218	0.03398	5633	5632	1.0	20.6	8.4	0.08747	0.03555
5_6_6	0.67	2470	2467	1.0	17.9	7.7	0.07608	0.03277	8103	8099	1.0	19.8	8.3	0.084	0.03512
5_6_6	0.58	3136	3132	1.0	15.9	7.3	0.06776	0.03078	11239	11231	1.0	18.7	8.2	0.07947	0.03474
5_6_6	0.5	3918	3907	1.0	13.8	6.8	0.05902	0.02938	15157	15138	1.0	17.4	8.2	0.07419	0.03461
5_6_6	0.42	5369	5338	0.99	11.8	6.3	0.0506	0.02724	20526	20476	1.0	15.9	8.1	0.06804	0.03444
5_6_6	0.33	7612	7504	0.99	9.5	5.7	0.04132	0.02469	28138	27980	0.99	14.2	8.1	0.06088	0.03423
5_6_6	0.25	12013	11498	0.96	7.2	4.7	0.03154	0.02055	40151	39478	0.98	12.2	7.9	0.05233	0.03363
5_6_6	0.17	24644	20833	0.85	4.6	3.5	0.02097	0.01557	64795	60311	0.93	9.6	7.6	0.0415	0.03235
5_6_6	0.08	113637	7148	0.06	2.1	2.0	0.00971	0.00957	178432	67459	0.38	8.8	7.6	0.03813	0.03227
5_1_20	1.0	881	877	1.0	23.5	10.7	0.0994	0.04497	881	877	1.0	23.5	10.7	0.0994	0.04497
5_1_20	0.92	1465	1464	1.0	23.7	10.1	0.10065	0.04329	2346	2341	1.0	23.6	10.3	0.10018	0.04392
5_1_20	0.83	1874	1874	1.0	23.3	10.0	0.09877	0.04267	4220	4215	1.0	23.5	10.2	0.09956	0.04337
5_1_20	0.75	2413	2413	1.0	21.9	10.0	0.093	0.04278	6633	6628	1.0	22.9	10.2	0.09717	0.04327
5_1_20	0.67	2967	2966	1.0	20.1	9.4	0.08545	0.04011	9600	9594	1.0	22.0	10.0	0.09354	0.04266
5_1_20	0.58	3557	3555	1.0	17.9	8.9	0.07627	0.03787	13157	13149	1.0	20.9	9.9	0.08887	0.04212
5_1_20	0.5	4503	4495	1.0	15.7	8.4	0.06746	0.03598	17660	17644	1.0	19.6	9.8	0.08342	0.0417
5_1_20	0.42	5829	5802	1.0	13.6	7.8	0.05882	0.0341	23489	23446	1.0	18.1	9.7	0.07733	0.04134
5_1_20	0.33	7907	7808	0.99	10.9	6.9	0.04749	0.03035	31396	31254	1.0	16.3	9.6	0.06988	0.04098
5_1_20	0.25	11997	11563	0.96	8.3	5.8	0.03708	0.0264	43393	42817	0.99	14.1	9.4	0.06102	0.04032
5_1_20	0.17	22819	19500	0.85	5.4	4.4	0.02505	0.02079	66212	62317	0.94	11.4	9.1	0.04977	0.03912
5_1_20	0.08	96123	4350	0.05	1.5	1.4	0.0068	0.00642	162335	66667	0.41	10.8	9.2	0.04696	0.03932
5_3_8	1.0	783	782	1.0	22.3	9.3	0.09465	0.03897	783	782	1.0	22.3	9.3	0.09465	0.03897
5_3_8	0.92	1307	1306	1.0	22.6	9.2	0.09618	0.03864	2090	2088	1.0	22.5	9.2	0.09561	0.03876
5_3_8	0.83	1747	1747	1.0	21.4	8.7	0.09083	0.03673	3837	3835	1.0	22.0	9.0	0.09343	0.03792
5_3_8	0.75	2228	2228	1.0	20.2	8.3	0.08576	0.0355	6065	6063	1.0	21.3	8.8	0.09061	0.03723
5_3_8	0.67	2703	2702	1.0	18.8	8.1	0.07994	0.03469	8768	8765	1.0	20.5	8.7	0.08732	0.0368
5_3_8	0.58	3389	3387	1.0	16.5	7.5	0.07048	0.03241	12157	12152	1.0	19.4	8.6	0.08263	0.03642
5_3_8	0.5	4298	4287	1.0	14.6	7.3	0.06255	0.0311	16455	16439	1.0	18.2	8.5	0.07739	0.0362
5_3_8	0.42	5667	5643	1.0	12.6	6.8	0.05448	0.02939	22122	22082	1.0	16.7	8.5	0.07154	0.036
5_3_8	0.33	7856	7749	0.99	10.0	6.0	0.04347	0.02582	29978	29831	1.0	15.0	8.4	0.06425	0.03583
5_3_8	0.25	12165	11672	0.96	7.6	4.9	0.03355	0.02183	42143	41503	0.98	12.9	8.3	0.05561	0.03532
5_3_8	0.17	23966	20414	0.85	4.9	3.7	0.02241	0.01683	66109	61917	0.94	10.3	8.1	0.04466	0.03425
5_3_8	0.08	105528	5938	0.06	1.8	1.5	0.00821	0.00689	171637	67855	0.4	9.5	8.1	0.04147	0.03436
3_3_10	1.0	837	836	1.0	23.5	9.5	0.09968	0.03974	837	836	1.0	23.5	9.5	0.09968	0.03974
3_3_10	0.92	1496	1496	1.0	23.5	9.6	0.0996	0.04058	2333	2332	1.0	23.5	9.6	0.09963	0.04028
3_3_10	0.83	2107	2107	1.0	22.0	9.1	0.09374	0.03876	4440	4439	1.0	22.8	9.4	0.09683	0.03967
3_3_10	0.75	2581	2581	1.0	21.1	8.8	0.08952	0.03751	7021	7020	1.0	22.2	9.2	0.09414	0.03905
3_3_10	0.67	3189	3188	1.0	19.0	8.5	0.08091	0.03606	10210	10208	1.0	21.2	9.1	0.09001	0.03863
3_3_10	0.58	3774	3772	1.0	17.2	8.1	0.07368	0.03455	13984	13980	1.0	20.1	9.0	0.0856	0.03826
3_3_10	0.5	4672	4663	1.0	15.0	7.6	0.06458	0.03247	18656	18643	1.0	18.8	8.9	0.08034	0.03801
3_3_10	0.42	5999	5960	0.99	12.8	7.0	0.05559	0.03065	24655	24603	1.0	17.4	8.9	0.07435	0.03788
3_3_10	0.33	8278	8152	0.98	10.3	6.2	0.04493	0.02733	32933	32755	0.99	15.6	8.9	0.06703	0.03775
3_3_10	0.25	12879	12380	0.96	7.8	5.2	0.03479	0.02328	45812	45135	0.99	13.5	8.8	0.05818	0.03728
3_3_10	0.17	24779	20991	0.85	5.1	3.9	0.02336	0.01791	70591	66126	0.94	10.8	8.5	0.04713	0.03624
3_3_10	0.08	110366	5295	0.05	1.8	1.5	0.00807	0.00693	180957	71421	0.39	10.1	8.5	0.04424	0.03639
3_2_20	1.0	917	915	1.0	24.5	10.2	0.10356	0.04294	917	915	1.0	24.5	10.2	0.10356	0.04294
3_2_20	0.92	1582	1582	1.0	24.2	10.4	0.10233	0.04375	2499	2497	1.0	24.3	10.4	0.10278	0.04345
3_2_20	0.83	2196	2196	1.0	23.5	10.2	0.0999	0.04375	4695	4693	1.0	23.9	10.3	0.10143	0.04361
3_2_20	0.75	2686	2686	1.0	21.9	9.7	0.09344	0.04153	7381	7379	1.0	23.2	10.1	0.09852	0.04303
3_2_20	0.67	3279	3278	1.0	19.9	9.2	0.08473	0.03928	10660	10657	1.0	22.2	10.0	0.09428	0.04239
3_2_20	0.58	3821	3820	1.0	17.8	8.8	0.07647	0.03791	14481	14477	1.0	21.0	9.8	0.08958	0.042
3_2_20	0.5	4783	4773	1.0	15.7	8.2	0.06733	0.03529	19264	19250	1.0	19.7	9.7	0.08406	0.04156
3_2_20	0.42	5989	5953	0.99	13.5	7.8	0.0585	0.03432	25253	25203	1.0	18.2	9.7	0.07803	0.04142
3_2_20	0.33	8220	8108	0.99	10.8	6.9	0.04741	0.03051	33473	33311	1.0	16.4	9.6	0.07057	0.0412
3_2_20	0.25	12536	12066	0.96	8.3	5.9	0.03728	0.02695	46009	45377	0.99	14.3	9.5	0.06172	0.04069
3_2_20	0.17	24035	20426	0.85	5.4	4.3	0.02515	0.02086	70044	65803	0.94	11.5	9.2	0.05037	0.03953
3_2_20	0.08	104203	4604	0.04	1.6	1.3	0.0073	0.00598	174247	70407	0.4	10.9	9.2	0.04755	0.0397
7_10_2	1.0	372	372	1.0	17.9	7.7	0.07609	0.03298	372	372	1.0	17.9	7.7	0.07609	0.03298
7_10_2	0.92	666	666	1.0	18.3	7.6	0.07732	0.03204	1038	1038	1.0	18.1	7.7	0.07688	0.03237
