Name	PropCovLoci	NoLoci	Polymorphic	PropPolymorphic	AvSNPCount	SDSNPCount	AvSNPdensity	SDSNPdensity	AvHet	SDHet	CummNoLoci	CummPolymorphic	CummPropPolymorphic	CummAvSNPCount	CummSDSNPCount	CummAvSNPdensity	CummSDSNPdensity	CummAvHet	CummSDHet
3_10_10	0.33	4808	4751	0.99	8.1	3.7	0.03527	0.01622	0.07266	0.09267	11233	11150	0.99	9.0	3.6	0.03869	0.0156	0.07501	0.08065
3_10_10	0.25	9865	9555	0.97	7.0	3.7	0.0309	0.01683	0.07382	0.11437	21098	20705	0.98	8.0	3.8	0.0351	0.01664	0.07446	0.09767
3_10_10	0.17	27635	24121	0.87	4.9	3.4	0.02192	0.01548	0.07675	0.15991	48733	44826	0.92	6.3	3.9	0.028	0.01732	0.07569	0.13479
3_10_10	0.08	122610	6838	0.06	2.1	2.0	0.0097	0.01037	1.0	0.0	171343	51664	0.3	5.8	4.0	0.02558	0.01769	0.19803	0.33745
3_8_10	1.0	37	37	1.0	11.4	2.4	0.04853	0.01034	0.06414	0.04151	37	37	1.0	11.4	2.4	0.04853	0.01034	0.06414	0.04151
3_8_10	0.92	43	43	1.0	11.3	2.5	0.04875	0.01239	0.05221	0.02935	80	80	1.0	11.3	2.5	0.04865	0.01142	0.05773	0.03576
3_8_10	0.83	162	162	1.0	10.8	2.8	0.04625	0.01235	0.07749	0.05926	242	242	1.0	11.0	2.7	0.04704	0.01208	0.07096	0.05341
3_8_10	0.75	325	324	1.0	10.7	2.9	0.04566	0.01279	0.08068	0.04946	567	566	1.0	10.8	2.8	0.04625	0.0125	0.07652	0.05136
3_8_10	0.67	591	590	1.0	10.2	3.2	0.04382	0.01414	0.08214	0.06236	1158	1156	1.0	10.5	3.0	0.04501	0.01341	0.07939	0.05728
3_8_10	0.58	935	934	1.0	10.3	3.0	0.04401	0.01295	0.07674	0.05999	2093	2090	1.0	10.4	3.0	0.04456	0.01321	0.0782	0.05851
3_8_10	0.5	1649	1640	0.99	9.6	3.3	0.04121	0.01438	0.07571	0.06764	3742	3730	1.0	10.0	3.2	0.04309	0.01383	0.07711	0.06269
3_8_10	0.42	2808	2789	0.99	9.0	3.5	0.03903	0.01511	0.07294	0.07626	6550	6519	1.0	9.6	3.3	0.04135	0.01453	0.07532	0.06885
3_8_10	0.33	4854	4796	0.99	8.1	3.6	0.03542	0.01621	0.07179	0.09137	11404	11315	0.99	9.0	3.5	0.03883	0.01555	0.07382	0.0792
3_8_10	0.25	10013	9695	0.97	7.0	3.7	0.03081	0.01674	0.07277	0.11294	21417	21010	0.98	8.1	3.8	0.03513	0.0166	0.07334	0.09625
3_8_10	0.17	27907	24371	0.87	4.9	3.4	0.02193	0.01546	0.07472	0.15798	49324	45381	0.92	6.3	3.9	0.02804	0.0173	0.07408	0.13301
3_8_10	0.08	122612	6732	0.05	2.0	2.0	0.00945	0.00962	1.0	0.0	171936	52113	0.3	5.8	4.0	0.02564	0.01765	0.19369	0.33444
3_5_15	1.0	39	39	1.0	11.3	2.9	0.04799	0.01284	0.06132	0.03522	39	39	1.0	11.3	2.9	0.04799	0.01284	0.06132	0.03522
3_5_15	0.92	51	51	1.0	11.7	2.9	0.05068	0.01343	0.06018	0.03862	90	90	1.0	11.5	2.9	0.04952	0.01317	0.06067	0.03698
3_5_15	0.83	198	198	1.0	11.6	3.1	0.04972	0.01393	0.07564	0.05571	288	288	1.0	11.6	3.0	0.04966	0.01368	0.07096	0.05102
3_5_15	0.75	359	359	1.0	11.3	3.2	0.04809	0.01394	0.07839	0.04576	647	647	1.0	11.4	3.1	0.04879	0.01383	0.07508	0.04827
3_5_15	0.67	643	643	1.0	10.8	3.3	0.04646	0.0145	0.07867	0.05715	1290	1290	1.0	11.1	3.3	0.04763	0.01421	0.07687	0.05289
3_5_15	0.58	1033	1033	1.0	10.9	3.3	0.04685	0.01441	0.07675	0.0629	2323	2323	1.0	11.0	3.3	0.04728	0.0143	0.07681	0.05754
3_5_15	0.5	1782	1779	1.0	10.1	3.5	0.04352	0.01542	0.07454	0.06734	4105	4102	1.0	10.6	3.4	0.04565	0.01491	0.07583	0.06199
3_5_15	0.42	2954	2938	0.99	9.6	3.7	0.04154	0.01641	0.07177	0.07461	7059	7040	1.0	10.2	3.6	0.04394	0.01568	0.07414	0.06756
3_5_15	0.33	5080	5024	0.99	8.7	3.9	0.03786	0.0176	0.06767	0.08759	12139	12064	0.99	9.6	3.8	0.04141	0.01678	0.07144	0.0766
3_5_15	0.25	9966	9678	0.97	7.4	4.0	0.03263	0.01812	0.06829	0.10909	22105	21742	0.98	8.6	4.1	0.0375	0.01793	0.07004	0.09249
3_5_15	0.17	27030	23721	0.88	5.2	3.7	0.02345	0.01713	0.07101	0.15489	49135	45463	0.93	6.8	4.2	0.03017	0.01887	0.07055	0.12888
3_5_15	0.08	114566	6008	0.05	1.9	1.7	0.00873	0.00819	1.0	0.0	163701	51471	0.31	6.2	4.3	0.02766	0.01923	0.17904	0.32209
3_3_20	1.0	47	47	1.0	12.4	3.2	0.05256	0.01352	0.062	0.04575	47	47	1.0	12.4	3.2	0.05256	0.01352	0.062	0.04575
3_3_20	0.92	77	77	1.0	12.9	3.2	0.05531	0.01446	0.06268	0.04116	124	124	1.0	12.7	3.2	0.05426	0.01412	0.06242	0.04278
3_3_20	0.83	243	243	1.0	12.3	3.2	0.05236	0.01396	0.07374	0.05728	367	367	1.0	12.4	3.2	0.053	0.01403	0.06992	0.05304
3_3_20	0.75	443	443	1.0	12.1	3.3	0.05168	0.01412	0.07728	0.0466	810	810	1.0	12.2	3.2	0.05228	0.01408	0.07395	0.04972
3_3_20	0.67	755	754	1.0	11.6	3.6	0.04958	0.0158	0.07498	0.05716	1565	1564	1.0	11.9	3.5	0.05098	0.01499	0.07444	0.05342
3_3_20	0.58	1217	1217	1.0	11.4	3.5	0.04907	0.01524	0.07357	0.0646	2782	2781	1.0	11.7	3.5	0.05014	0.01513	0.07406	0.05857
3_3_20	0.5	2039	2036	1.0	10.7	3.8	0.04592	0.0164	0.07165	0.06621	4821	4817	1.0	11.3	3.6	0.04836	0.01581	0.07304	0.06192
3_3_20	0.42	3338	3322	1.0	10.0	4.0	0.0435	0.01776	0.06868	0.07267	8159	8139	1.0	10.8	3.8	0.04638	0.01681	0.07126	0.06655
3_3_20	0.33	5616	5557	0.99	9.0	4.1	0.03924	0.01834	0.06395	0.08365	13775	13696	0.99	10.1	4.1	0.04348	0.01779	0.0683	0.07405
3_3_20	0.25	10503	10206	0.97	7.6	4.2	0.03374	0.01891	0.06476	0.10754	24278	23902	0.98	9.0	4.3	0.03932	0.0189	0.06679	0.0899
3_3_20	0.17	27284	23979	0.88	5.2	3.8	0.02381	0.01785	0.06728	0.15065	51562	47881	0.93	7.1	4.5	0.03155	0.01995	0.06703	0.1241
3_3_20	0.08	114426	5647	0.05	1.7	1.5	0.00789	0.00693	1.0	0.0	165988	53528	0.32	6.6	4.6	0.02906	0.02035	0.16546	0.3097
3_4_15	1.0	36	36	1.0	11.7	2.7	0.04983	0.01153	0.05919	0.03612	36	36	1.0	11.7	2.7	0.04983	0.01153	0.05919	0.03612
3_4_15	0.92	49	49	1.0	11.9	3.1	0.05161	0.01422	0.07048	0.07638	85	85	1.0	11.8	2.9	0.05086	0.01311	0.0657	0.06252
3_4_15	0.83	198	198	1.0	11.5	3.1	0.04924	0.01379	0.07579	0.05678	283	283	1.0	11.6	3.1	0.04972	0.01359	0.07276	0.05864
3_4_15	0.75	363	361	0.99	11.3	3.2	0.0483	0.01367	0.07987	0.05019	646	644	1.0	11.4	3.1	0.04892	0.01364	0.07674	0.05414
3_4_15	0.67	639	639	1.0	10.9	3.3	0.04674	0.01456	0.0779	0.05713	1285	1283	1.0	11.2	3.2	0.04783	0.01414	0.07732	0.05563
3_4_15	0.58	1054	1054	1.0	10.8	3.3	0.04638	0.01427	0.07504	0.06062	2339	2337	1.0	11.0	3.3	0.04718	0.01422	0.07629	0.05793
3_4_15	0.5	1805	1802	1.0	10.2	3.5	0.04366	0.0154	0.07369	0.06627	4144	4139	1.0	10.6	3.4	0.04565	0.01484	0.07516	0.0617
3_4_15	0.42	3017	3002	1.0	9.6	3.7	0.04156	0.0165	0.07089	0.07436	7161	7141	1.0	10.2	3.6	0.04393	0.01569	0.07336	0.06735
3_4_15	0.33	5228	5171	0.99	8.7	3.9	0.03783	0.01743	0.06593	0.08621	12389	12312	0.99	9.6	3.8	0.04137	0.01672	0.07024	0.07593
3_4_15	0.25	10104	9810	0.97	7.4	4.0	0.03267	0.01812	0.06646	0.1068	22493	22122	0.98	8.6	4.0	0.03751	0.01788	0.06856	0.09094
3_4_15	0.17	27208	23885	0.88	5.2	3.7	0.02348	0.01717	0.06903	0.15221	49701	46007	0.93	6.8	4.2	0.03023	0.01886	0.06881	0.1265
3_4_15	0.08	114928	5907	0.05	1.8	1.6	0.00841	0.00769	1.0	0.0	164629	51914	0.32	6.3	4.3	0.02774	0.01924	0.17476	0.31878
3_15_15	1.0	42	42	1.0	11.4	2.4	0.04845	0.01059	0.05361	0.04	42	42	1.0	11.4	2.4	0.04845	0.01059	0.05361	0.04
3_15_15	0.92	44	44	1.0	11.2	2.8	0.04861	0.01315	0.06083	0.0351	86	86	1.0	11.3	2.6	0.04853	0.0119	0.05731	0.03753
3_15_15	0.83	152	151	0.99	10.4	3.3	0.04455	0.01426	0.07728	0.05734	238	237	1.0	10.7	3.1	0.04599	0.01356	0.07003	0.05186
3_15_15	0.75	298	298	1.0	10.6	2.9	0.04549	0.01276	0.08131	0.0529	536	535	1.0	10.7	3.0	0.04571	0.01311	0.07632	0.05269
3_15_15	0.67	529	528	1.0	10.2	3.3	0.04376	0.01411	0.0857	0.06874	1065	1063	1.0	10.5	3.1	0.04474	0.01365	0.08098	0.06134
3_15_15	0.58	852	852	1.0	10.1	3.1	0.0433	0.01379	0.07817	0.06339	1917	1915	1.0	10.3	3.1	0.0441	0.01373	0.07973	0.06226
3_15_15	0.5	1483	1476	1.0	9.5	3.3	0.04085	0.01449	0.07931	0.07388	3400	3391	1.0	9.9	3.2	0.04269	0.01416	0.07955	0.06756
3_15_15	0.42	2600	2579	0.99	9.0	3.5	0.03913	0.01534	0.07452	0.07563	6000	5970	0.99	9.6	3.4	0.04115	0.01479	0.07738	0.07119
3_15_15	0.33	4487	4434	0.99	8.1	3.7	0.03531	0.01633	0.07213	0.09024	10487	10404	0.99	8.9	3.6	0.03866	0.01573	0.07514	0.07991
3_15_15	0.25	9393	9092	0.97	7.0	3.8	0.03091	0.01691	0.07461	0.11491	19880	19496	0.98	8.0	3.8	0.03505	0.01675	0.07489	0.0978
3_15_15	0.17	26552	23203	0.87	5.0	3.5	0.02262	0.01629	0.07822	0.16097	46432	42699	0.92	6.4	3.9	0.02829	0.01763	0.0767	0.13583
3_15_15	0.08	116849	6558	0.06	2.1	2.2	0.01	0.01145	1.0	0.0	163281	49257	0.3	5.8	4.0	0.02586	0.01804	0.19963	0.33821
3_6_15	1.0	40	40	1.0	11.9	2.6	0.05043	0.01153	0.06187	0.03907	40	40	1.0	11.9	2.6	0.05043	0.01153	0.06187	0.03907
3_6_15	0.92	45	45	1.0	12.1	2.8	0.05276	0.0131	0.05394	0.02693	85	85	1.0	12.0	2.7	0.05167	0.01237	0.05767	0.03323
3_6_15	0.83	191	191	1.0	11.7	3.0	0.04988	0.01312	0.07509	0.05529	276	276	1.0	11.8	2.9	0.05043	0.0129	0.06973	0.05015
3_6_15	0.75	369	369	1.0	11.2	3.2	0.04786	0.01392	0.08101	0.04981	645	645	1.0	11.4	3.1	0.04896	0.01354	0.07618	0.05022
3_6_15	0.67	622	621	1.0	10.8	3.4	0.04626	0.01469	0.0812	0.06332	1267	1266	1.0	11.1	3.3	0.04764	0.01417	0.07865	0.05706
3_6_15	0.58	1036	1035	1.0	10.8	3.2	0.0466	0.0142	0.07778	0.06381	2303	2301	1.0	11.0	3.2	0.04717	0.01419	0.07826	0.06018
3_6_15	0.5	1716	1713	1.0	10.1	3.6	0.04335	0.01578	0.07539	0.06837	4019	4014	1.0	10.6	3.4	0.04554	0.01501	0.07703	0.06381
3_6_15	0.42	2924	2907	0.99	9.6	3.7	0.04126	0.0163	0.07256	0.07525	6943	6921	1.0	10.2	3.6	0.04374	0.01571	0.07515	0.06888
3_6_15	0.33	4997	4941	0.99	8.6	3.9	0.03754	0.01754	0.06933	0.08961	11940	11862	0.99	9.5	3.8	0.04116	0.01678	0.07273	0.07823
3_6_15	0.25	9825	9530	0.97	7.4	4.0	0.03257	0.01811	0.06964	0.11074	21765	21392	0.98	8.6	4.1	0.03733	0.0179	0.07135	0.09412
3_6_15	0.17	26965	23659	0.88	5.2	3.7	0.02346	0.01723	0.07172	0.15546	48730	45051	0.92	6.8	4.2	0.03004	0.01887	0.07155	0.12999
3_6_15	0.08	114759	6115	0.05	2.0	1.8	0.00898	0.00867	1.0	0.0	163489	51166	0.31	6.2	4.3	0.02753	0.01921	0.18251	0.32495
3_6_20	1.0	41	41	1.0	11.5	2.7	0.0488	0.01207	0.05871	0.03653	41	41	1.0	11.5	2.7	0.0488	0.01207	0.05871	0.03653
3_6_20	0.92	48	48	1.0	12.2	2.8	0.05274	0.01292	0.05564	0.03372	89	89	1.0	11.9	2.8	0.05093	0.01262	0.05705	0.03487
3_6_20	0.83	191	191	1.0	11.7	2.9	0.05003	0.01285	0.07739	0.05635	280	280	1.0	11.7	2.9	0.05031	0.01276	0.07092	0.05134
3_6_20	0.75	365	365	1.0	11.2	3.2	0.04775	0.01396	0.07949	0.05064	645	645	1.0	11.4	3.1	0.04886	0.0135	0.07577	0.05108
3_6_20	0.67	617	616	1.0	10.8	3.4	0.04637	0.01491	0.0805	0.06405	1262	1261	1.0	11.1	3.3	0.04765	0.01425	0.07808	0.05781
3_6_20	0.58	1016	1016	1.0	10.7	3.3	0.0463	0.01438	0.0766	0.06124	2278	2277	1.0	11.0	3.3	0.04704	0.01432	0.07742	0.05935
3_6_20	0.5	1686	1683	1.0	10.1	3.6	0.04329	0.0156	0.07615	0.06796	3964	3960	1.0	10.6	3.4	0.04545	0.01499	0.07688	0.06315
3_6_20	0.42	2867	2850	0.99	9.5	3.7	0.04127	0.0164	0.07327	0.07558	6831	6810	1.0	10.2	3.6	0.0437	0.01573	0.07537	0.06864
3_6_20	0.33	4920	4863	0.99	8.6	3.9	0.03754	0.01747	0.06941	0.09063	11751	11673	0.99	9.5	3.8	0.04113	0.01675	0.07288	0.0786
3_6_20	0.25	9618	9340	0.97	7.3	4.0	0.03244	0.01797	0.06983	0.11152	21369	21013	0.98	8.5	4.0	0.03727	0.01784	0.07153	0.09467
3_6_20	0.17	26517	23233	0.88	5.2	3.7	0.02337	0.01725	0.07205	0.15551	47886	44246	0.92	6.8	4.2	0.02997	0.01886	0.0718	0.13021
3_6_20	0.08	113632	6035	0.05	1.9	1.8	0.00894	0.0086	1.0	0.0	161518	50281	0.31	6.2	4.3	0.02745	0.01919	0.18321	0.32545
3_2_15	1.0	40	40	1.0	11.7	2.9	0.04925	0.0124	0.05798	0.03798	40	40	1.0	11.7	2.9	0.04925	0.0124	0.05798	0.03798
3_2_15	0.92	68	68	1.0	12.3	2.6	0.05242	0.01217	0.06465	0.03662	108	108	1.0	12.1	2.7	0.05125	0.0123	0.06218	0.03709
3_2_15	0.83	210	210	1.0	11.3	3.3	0.04857	0.01466	0.07509	0.07452	318	318	1.0	11.6	3.2	0.04948	0.01394	0.07071	0.06452
3_2_15	0.75	393	392	1.0	11.2	3.1	0.04801	0.01339	0.07909	0.05174	711	710	1.0	11.4	3.1	0.04867	0.01365	0.07534	0.05792
3_2_15	0.67	697	697	1.0	10.9	3.3	0.04702	0.01469	0.07657	0.05639	1408	1407	1.0	11.2	3.2	0.04785	0.01419	0.07595	0.05715
3_2_15	0.58	1157	1156	1.0	10.8	3.3	0.04653	0.01441	0.07256	0.06004	2565	2563	1.0	11.0	3.3	0.04726	0.0143	0.07442	0.05849
3_2_15	0.5	2012	2009	1.0	10.1	3.5	0.04353	0.01559	0.07146	0.06741	4577	4572	1.0	10.6	3.4	0.04562	0.01499	0.07312	0.06258
3_2_15	0.42	3221	3206	1.0	9.6	3.7	0.04144	0.01651	0.06662	0.07167	7798	7778	1.0	10.2	3.6	0.0439	0.01577	0.07044	0.06655
3_2_15	0.33	5583	5523	0.99	8.7	3.9	0.03784	0.01742	0.06212	0.08184	13381	13301	0.99	9.6	3.8	0.04138	0.01674	0.06698	0.0734
3_2_15	0.25	10612	10304	0.97	7.4	4.0	0.03262	0.01803	0.06215	0.10483	23993	23605	0.98	8.6	4.0	0.03756	0.01785	0.06488	0.08853
3_2_15	0.17	27934	24532	0.88	5.2	3.7	0.02337	0.01709	0.06284	0.14566	51927	48137	0.93	6.9	4.2	0.03033	0.01885	0.06384	0.12106
3_2_15	0.08	116181	5273	0.05	1.6	1.3	0.00721	0.00589	1.0	0.0	168108	53410	0.32	6.3	4.3	0.02805	0.01927	0.15626	0.30198
3_10_12	1.0	36	36	1.0	11.4	2.4	0.04794	0.01024	0.06058	0.03878	36	36	1.0	11.4	2.4	0.04794	0.01024	0.06058	0.03878
3_10_12	0.92	46	46	1.0	11.2	2.9	0.04878	0.01304	0.05973	0.05027	82	82	1.0	11.3	2.7	0.04841	0.01183	0.0601	0.04532
3_10_12	0.83	160	160	1.0	10.7	2.9	0.0458	0.01255	0.07704	0.05819	242	242	1.0	10.9	2.8	0.04669	0.01235	0.0713	0.05467
3_10_12	0.75	314	313	1.0	10.7	2.9	0.04555	0.0128	0.08279	0.05004	556	555	1.0	10.8	2.9	0.04605	0.01261	0.07778	0.05237
3_10_12	0.67	543	543	1.0	10.2	3.2	0.04361	0.01404	0.08412	0.06683	1099	1098	1.0	10.5	3.1	0.04484	0.01338	0.08092	0.06001
3_10_12	0.58	904	903	1.0	10.2	3.0	0.04378	0.0133	0.07737	0.06315	2003	2001	1.0	10.3	3.0	0.04436	0.01335	0.07932	0.06146
3_10_12	0.5	1556	1551	1.0	9.6	3.3	0.04098	0.01443	0.07667	0.06998	3559	3552	1.0	10.0	3.2	0.04288	0.01393	0.07816	0.06532
3_10_12	0.42	2665	2647	0.99	9.0	3.5	0.03895	0.01534	0.07396	0.07678	6224	6199	1.0	9.6	3.4	0.04121	0.01468	0.07637	0.07047
3_10_12	0.33	4655	4600	0.99	8.1	3.7	0.03539	0.01631	0.07163	0.09031	10879	10799	0.99	9.0	3.6	0.03873	0.01566	0.07435	0.07956
3_10_12	0.25	9553	9259	0.97	7.0	3.8	0.03108	0.01703	0.07295	0.11395	20432	20058	0.98	8.1	3.8	0.0352	0.01675	0.0737	0.09696
3_10_12	0.17	27012	23597	0.87	5.0	3.5	0.02238	0.01594	0.07575	0.15949	47444	43655	0.92	6.4	3.9	0.02827	0.01752	0.07481	0.13443
3_10_12	0.08	118744	6557	0.06	2.1	2.0	0.00955	0.01008	1.0	0.0	166188	50212	0.3	5.8	4.0	0.02583	0.01789	0.19563	0.336
3_6_10	1.0	35	35	1.0	11.3	2.4	0.04816	0.01069	0.05903	0.03407	35	35	1.0	11.3	2.4	0.04816	0.01069	0.05903	0.03407
3_6_10	0.92	35	35	1.0	11.3	2.6	0.04909	0.01246	0.05157	0.02803	70	70	1.0	11.3	2.5	0.04863	0.01154	0.0553	0.0312
3_6_10	0.83	156	156	1.0	10.8	2.8	0.046	0.01208	0.07758	0.05963	226	226	1.0	10.9	2.7	0.04681	0.01195	0.07068	0.05343
3_6_10	0.75	320	320	1.0	10.6	3.0	0.0454	0.01338	0.08141	0.05216	546	546	1.0	10.7	2.9	0.04598	0.01282	0.07697	0.0529
3_6_10	0.67	594	593	1.0	10.3	3.2	0.04411	0.01438	0.08191	0.06419	1140	1139	1.0	10.5	3.0	0.04501	0.01368	0.07954	0.05908
3_6_10	0.58	958	958	1.0	10.2	3.0	0.04382	0.01331	0.0772	0.06211	2098	2097	1.0	10.3	3.0	0.04447	0.01352	0.07847	0.06048
3_6_10	0.5	1675	1671	1.0	9.6	3.3	0.04114	0.01447	0.07497	0.06794	3773	3768	1.0	10.0	3.2	0.04299	0.01404	0.07692	0.06391
3_6_10	0.42	2826	2810	0.99	9.0	3.5	0.03897	0.0152	0.07269	0.07702	6599	6578	1.0	9.6	3.3	0.04127	0.01468	0.07511	0.06984
3_6_10	0.33	4978	4920	0.99	8.2	3.6	0.03554	0.01623	0.07018	0.0909	11577	11498	0.99	9.0	3.6	0.03882	0.01562	0.073	0.07957
3_6_10	0.25	10195	9875	0.97	7.0	3.7	0.03102	0.01678	0.07084	0.11163	21772	21373	0.98	8.1	3.8	0.03521	0.01663	0.072	0.09573
3_6_10	0.17	28149	24615	0.87	4.9	3.4	0.022	0.01555	0.07341	0.15754	49921	45988	0.92	6.4	3.9	0.02814	0.01736	0.07276	0.13245
3_6_10	0.08	122634	6542	0.05	2.0	1.8	0.00895	0.00852	1.0	0.0	172555	52530	0.3	5.8	4.0	0.02575	0.01769	0.18823	0.33031
3_10_8	1.0	28	28	1.0	10.5	2.2	0.04463	0.00947	0.06127	0.03972	28	28	1.0	10.5	2.2	0.04463	0.00947	0.06127	0.03972
3_10_8	0.92	39	39	1.0	10.4	2.9	0.04553	0.01351	0.0597	0.04698	67	67	1.0	10.4	2.6	0.04515	0.01191	0.06036	0.04378
3_10_8	0.83	125	125	1.0	10.0	2.5	0.04292	0.01111	0.07818	0.06135	192	192	1.0	10.2	2.6	0.0437	0.01141	0.07196	0.05638
3_10_8	0.75	260	259	1.0	9.9	2.6	0.04259	0.01173	0.08221	0.04825	452	451	1.0	10.0	2.6	0.04306	0.0116	0.07785	0.05205
3_10_8	0.67	489	489	1.0	9.4	3.0	0.0403	0.01288	0.08593	0.06648	941	940	1.0	9.7	2.8	0.04163	0.01235	0.08205	0.0601
3_10_8	0.58	851	850	1.0	9.6	2.8	0.04134	0.01243	0.07965	0.06635	1792	1790	1.0	9.7	2.8	0.04149	0.01238	0.08091	0.06314
3_10_8	0.5	1448	1442	1.0	8.9	3.1	0.03822	0.01344	0.07876	0.07237	3240	3232	1.0	9.3	3.0	0.04003	0.01296	0.07995	0.06741
3_10_8	0.42	2574	2557	0.99	8.4	3.2	0.03643	0.01402	0.07446	0.07618	5814	5789	1.0	8.9	3.1	0.03844	0.01356	0.07753	0.07146
3_10_8	0.33	4646	4585	0.99	7.6	3.4	0.0331	0.01487	0.07362	0.09198	10460	10374	0.99	8.3	3.3	0.03608	0.0144	0.0758	0.08119
3_10_8	0.25	9683	9359	0.97	6.6	3.5	0.02901	0.01553	0.07568	0.11558	20143	19733	0.98	7.5	3.5	0.03273	0.01536	0.07574	0.099
3_10_8	0.17	28281	24589	0.87	4.6	3.1	0.02066	0.01424	0.07911	0.16288	48424	44322	0.92	5.9	3.6	0.02604	0.01592	0.07761	0.13815
3_10_8	0.08	128740	7227	0.06	2.1	2.0	0.00972	0.01036	1.0	0.0	177164	51549	0.29	5.4	3.7	0.02375	0.01628	0.20693	0.34492
3_3_15	1.0	37	37	1.0	12.0	2.6	0.05121	0.01092	0.05776	0.03559	37	37	1.0	12.0	2.6	0.05121	0.01092	0.05776	0.03559
3_3_15	0.92	54	54	1.0	11.9	3.1	0.05121	0.0143	0.06285	0.04189	91	91	1.0	11.9	2.9	0.05121	0.01296	0.06078	0.03932
3_3_15	0.83	208	208	1.0	11.6	3.0	0.04987	0.01327	0.06837	0.04927	299	299	1.0	11.7	3.0	0.05027	0.01317	0.06606	0.04653
3_3_15	0.75	378	378	1.0	11.4	3.1	0.04865	0.01351	0.07889	0.04815	677	677	1.0	11.5	3.0	0.04937	0.01338	0.07322	0.04783
3_3_15	0.67	647	646	1.0	10.9	3.3	0.0468	0.01459	0.07585	0.05647	1324	1323	1.0	11.2	3.2	0.04811	0.01403	0.07451	0.05223
3_3_15	0.58	1095	1095	1.0	10.9	3.2	0.04683	0.01416	0.07545	0.06109	2419	2418	1.0	11.1	3.2	0.04753	0.0141	0.07494	0.0564
3_3_15	0.5	1891	1887	1.0	10.2	3.5	0.04373	0.01546	0.07214	0.06738	4310	4305	1.0	10.7	3.4	0.04586	0.01483	0.07371	0.06146
3_3_15	0.42	3138	3121	0.99	9.6	3.7	0.04132	0.0165	0.06902	0.07314	7448	7426	1.0	10.2	3.6	0.04395	0.01571	0.07174	0.06666
3_3_15	0.33	5400	5340	0.99	8.7	3.9	0.03779	0.01735	0.06386	0.08372	12848	12766	0.99	9.6	3.8	0.04138	0.0167	0.06844	0.07437
3_3_15	0.25	10315	10005	0.97	7.4	4.0	0.03264	0.01805	0.06504	0.10839	23163	22771	0.98	8.6	4.0	0.03754	0.01784	0.06695	0.09091
3_3_15	0.17	27455	24119	0.88	5.2	3.7	0.02343	0.01712	0.06672	0.14978	50618	46890	0.93	6.8	4.2	0.03028	0.01884	0.06683	0.12471
3_3_15	0.08	115429	5698	0.05	1.7	1.5	0.00788	0.00678	1.0	0.0	166047	52588	0.32	6.3	4.3	0.02785	0.01923	0.16794	0.31305
3_4_20	1.0	38	38	1.0	11.7	2.6	0.04995	0.01113	0.06318	0.03521	38	38	1.0	11.7	2.6	0.04995	0.01113	0.06318	0.03521
3_4_20	0.92	56	56	1.0	11.8	3.2	0.05127	0.01449	0.0682	0.07253	94	94	1.0	11.8	2.9	0.05074	0.01319	0.06617	0.06009
3_4_20	0.83	195	195	1.0	11.6	3.0	0.04962	0.01304	0.07706	0.05632	289	289	1.0	11.7	3.0	0.04998	0.01308	0.07352	0.05769
3_4_20	0.75	367	365	0.99	11.3	3.1	0.04817	0.01361	0.07924	0.05479	656	654	1.0	11.4	3.1	0.04897	0.0134	0.07671	0.05612
3_4_20	0.67	635	635	1.0	10.8	3.4	0.04643	0.01477	0.07643	0.0572	1291	1289	1.0	11.1	3.2	0.04772	0.01414	0.07657	0.05663
3_4_20	0.58	1028	1028	1.0	10.8	3.3	0.04641	0.01427	0.07463	0.06054	2319	2317	1.0	11.0	3.3	0.04714	0.01421	0.07571	0.05839
3_4_20	0.5	1791	1788	1.0	10.2	3.5	0.04382	0.01539	0.07469	0.06568	4110	4105	1.0	10.6	3.4	0.04569	0.01483	0.07527	0.06167
3_4_20	0.42	2984	2968	0.99	9.6	3.8	0.04145	0.01659	0.07116	0.07465	7094	7073	1.0	10.2	3.6	0.04391	0.01573	0.07355	0.06745
3_4_20	0.33	5134	5078	0.99	8.7	3.9	0.03774	0.01741	0.06704	0.08761	12228	12151	0.99	9.6	3.8	0.04133	0.01673	0.07083	0.07659
3_4_20	0.25	9950	9665	0.97	7.4	4.0	0.03255	0.01805	0.06728	0.10811	22178	21816	0.98	8.6	4.0	0.03744	0.01787	0.06925	0.09191
3_4_20	0.17	26814	23520	0.88	5.1	3.7	0.02332	0.01715	0.06893	0.15209	48992	45336	0.93	6.8	4.2	0.03011	0.01887	0.06909	0.12675
3_4_20	0.08	114026	5818	0.05	1.8	1.7	0.00842	0.00783	1.0	0.0	163018	51154	0.31	6.2	4.3	0.02765	0.01923	0.17497	0.31873
3_5_8	1.0	25	25	1.0	10.5	2.2	0.04482	0.00937	0.05872	0.02984	25	25	1.0	10.5	2.2	0.04482	0.00937	0.05872	0.02984
3_5_8	0.92	33	33	1.0	10.6	2.5	0.04625	0.01283	0.06138	0.03704	58	58	1.0	10.6	2.4	0.04563	0.0114	0.06023	0.03386
3_5_8	0.83	134	134	1.0	9.9	2.7	0.04219	0.01165	0.08109	0.06444	192	192	1.0	10.1	2.6	0.04323	0.01165	0.07479	0.05767
3_5_8	0.75	284	284	1.0	9.8	2.8	0.0421	0.01204	0.08057	0.04707	476	476	1.0	9.9	2.7	0.04256	0.01189	0.07824	0.05163
