Name	PropCovLoci	NoLoci	Polymorphic	PropPolymorphic	AvSNPCount	SDSNPCount	AvSNPdensity	SDSNPdensity	AvHet	SDHet	CummNoLoci	CummPolymorphic	CummPropPolymorphic	CummAvSNPCount	CummSDSNPCount	CummAvSNPdensity	CummSDSNPdensity	CummAvHet	CummSDHet
3_2_15	0.58	2231	2230	1.0	14.8	4.9	0.06324	0.02123	0.06846	0.05703	5422	5420	1.0	15.2	4.8	0.06517	0.02084	0.0693	0.05367
3_2_15	0.5	3345	3342	1.0	13.6	5.2	0.05838	0.02263	0.06648	0.06267	8767	8762	1.0	14.6	5.0	0.06258	0.02179	0.06822	0.05728
3_2_15	0.42	4785	4770	1.0	12.6	5.4	0.05423	0.02347	0.06208	0.06802	13552	13532	1.0	13.9	5.2	0.05964	0.02275	0.06606	0.06135
3_2_15	0.33	7159	7099	0.99	10.9	5.5	0.04734	0.02407	0.05915	0.07848	20711	20631	1.0	12.8	5.5	0.05541	0.02393	0.06368	0.06781
3_2_15	0.25	12043	11735	0.97	8.7	5.2	0.03835	0.02316	0.06046	0.10236	32754	32366	0.99	11.3	5.8	0.04922	0.02503	0.06252	0.08205
3_2_15	0.17	28579	25177	0.88	5.5	4.2	0.02479	0.01908	0.0627	0.14496	61333	57543	0.94	8.8	5.9	0.03853	0.02567	0.0626	0.11393
3_2_15	0.08	116183	5275	0.05	1.6	1.3	0.00724	0.00603	1.0	0.0	177516	62818	0.35	8.2	6.0	0.0359	0.02611	0.14131	0.28193
3_15_10	1.0	93	93	1.0	15.0	3.8	0.06424	0.01686	0.05736	0.0395	93	93	1.0	15.0	3.8	0.06424	0.01686	0.05736	0.0395
3_15_10	0.92	145	145	1.0	15.4	3.8	0.06682	0.01663	0.06059	0.03749	238	238	1.0	15.2	3.8	0.06581	0.01673	0.05933	0.03824
3_15_10	0.83	393	392	1.0	15.0	4.1	0.06392	0.01786	0.07638	0.053	631	630	1.0	15.1	4.0	0.06464	0.01745	0.06994	0.04864
3_15_10	0.75	687	687	1.0	14.4	4.2	0.06176	0.01884	0.07737	0.04776	1318	1317	1.0	14.7	4.1	0.06313	0.01824	0.07382	0.04831
3_15_10	0.67	1118	1117	1.0	14.0	4.5	0.06003	0.01929	0.07669	0.0583	2436	2434	1.0	14.4	4.3	0.06171	0.01879	0.07514	0.05313
3_15_10	0.58	1700	1700	1.0	13.7	4.5	0.05864	0.01949	0.07727	0.06047	4136	4134	1.0	14.1	4.4	0.06045	0.01914	0.07601	0.05627
3_15_10	0.5	2651	2643	1.0	12.7	4.8	0.05472	0.02087	0.07738	0.06837	6787	6777	1.0	13.6	4.6	0.05821	0.02003	0.07655	0.06127
3_15_10	0.42	4004	3984	1.0	11.7	4.9	0.05041	0.02137	0.07379	0.07446	10791	10761	1.0	12.9	4.8	0.05532	0.02088	0.07553	0.06647
3_15_10	0.33	6109	6057	0.99	10.2	5.1	0.04445	0.02209	0.0727	0.08864	16900	16818	1.0	11.9	5.1	0.05141	0.02195	0.07451	0.07522
3_15_10	0.25	11105	10806	0.97	8.2	4.9	0.03615	0.02145	0.07618	0.11476	28005	27624	0.99	10.5	5.3	0.04544	0.02299	0.07516	0.09272
3_15_10	0.17	28212	24707	0.88	5.2	3.9	0.02337	0.01757	0.08064	0.16361	56217	52331	0.93	8.0	5.4	0.03502	0.02337	0.07775	0.13108
3_15_10	0.08	123060	7083	0.06	2.3	2.5	0.01055	0.0127	1.0	0.0	179277	59414	0.33	7.3	5.4	0.0321	0.02373	0.18769	0.32318
3_12_16	1.0	96	96	1.0	15.7	4.2	0.06737	0.01841	0.06039	0.05054	96	96	1.0	15.7	4.2	0.06737	0.01841	0.06039	0.05054
3_12_16	0.92	171	171	1.0	16.4	3.7	0.07071	0.01601	0.05524	0.03345	267	267	1.0	16.2	3.9	0.06951	0.01696	0.05709	0.04042
3_12_16	0.83	425	424	1.0	15.5	4.3	0.06601	0.01854	0.07217	0.04547	692	691	1.0	15.7	4.1	0.06736	0.01801	0.06634	0.04417
3_12_16	0.75	754	754	1.0	15.2	4.3	0.06507	0.0192	0.07735	0.04712	1446	1445	1.0	15.5	4.2	0.06617	0.01867	0.07209	0.04605
3_12_16	0.67	1173	1172	1.0	14.6	4.7	0.0625	0.02036	0.07599	0.05688	2619	2617	1.0	15.1	4.5	0.06453	0.01952	0.07383	0.05121
3_12_16	0.58	1784	1784	1.0	14.2	4.7	0.06081	0.02036	0.07496	0.05882	4403	4401	1.0	14.7	4.6	0.06302	0.01995	0.07429	0.05442
3_12_16	0.5	2671	2667	1.0	13.1	5.1	0.05635	0.02188	0.07564	0.06832	7074	7068	1.0	14.1	4.8	0.06051	0.02095	0.0748	0.06004
3_12_16	0.42	3984	3968	1.0	12.1	5.2	0.0523	0.02253	0.07202	0.07306	11058	11036	1.0	13.4	5.1	0.05756	0.02189	0.0738	0.06503
3_12_16	0.33	6100	6044	0.99	10.7	5.3	0.04662	0.02342	0.06943	0.08587	17158	17080	1.0	12.5	5.3	0.05369	0.02304	0.07225	0.07311
3_12_16	0.25	10968	10669	0.97	8.7	5.2	0.03825	0.02301	0.07175	0.11082	28126	27749	0.99	11.0	5.6	0.04775	0.02422	0.07206	0.08951
3_12_16	0.17	27300	23979	0.88	5.5	4.2	0.02487	0.01935	0.07805	0.16052	55426	51728	0.93	8.5	5.7	0.03714	0.02487	0.07483	0.12748
3_12_16	0.08	115264	6433	0.06	2.2	2.3	0.01016	0.01193	1.0	0.0	170690	58161	0.34	7.8	5.8	0.03416	0.02525	0.17716	0.3141
3_8_15	1.0	103	103	1.0	16.3	4.4	0.07008	0.01949	0.05975	0.04108	103	103	1.0	16.3	4.4	0.07008	0.01949	0.05975	0.04108
3_8_15	0.92	185	185	1.0	17.2	3.9	0.07376	0.01688	0.05764	0.03453	288	288	1.0	16.9	4.1	0.07245	0.01791	0.0584	0.03695
3_8_15	0.83	469	469	1.0	16.1	4.4	0.0685	0.01919	0.07247	0.04761	757	757	1.0	16.4	4.3	0.07	0.0188	0.06712	0.04436
3_8_15	0.75	834	834	1.0	15.8	4.6	0.0673	0.02035	0.07804	0.04994	1591	1591	1.0	16.1	4.5	0.06858	0.01966	0.07284	0.04767
3_8_15	0.67	1338	1338	1.0	15.1	5.0	0.06474	0.0214	0.07563	0.0544	2929	2929	1.0	15.6	4.7	0.06683	0.02056	0.07412	0.05086
3_8_15	0.58	1974	1974	1.0	14.9	4.9	0.0636	0.02105	0.07348	0.05787	4903	4903	1.0	15.3	4.8	0.06553	0.02082	0.07386	0.05379
3_8_15	0.5	2902	2897	1.0	13.7	5.2	0.05864	0.0227	0.07449	0.06456	7805	7800	1.0	14.7	5.0	0.06297	0.02179	0.07409	0.05802
3_8_15	0.42	4186	4166	1.0	12.5	5.4	0.05395	0.02346	0.06892	0.07312	11991	11966	1.0	13.9	5.3	0.05983	0.02279	0.07229	0.06373
3_8_15	0.33	6387	6331	0.99	11.0	5.6	0.04793	0.02455	0.06794	0.08595	18378	18297	1.0	12.9	5.6	0.05571	0.02409	0.07079	0.07222
3_8_15	0.25	11097	10802	0.97	8.8	5.3	0.03862	0.02365	0.07061	0.11068	29475	29099	0.99	11.4	5.8	0.04937	0.02531	0.07072	0.08847
3_8_15	0.17	27440	24116	0.88	5.5	4.2	0.02486	0.01929	0.07361	0.15601	56915	53215	0.93	8.7	5.9	0.03826	0.02584	0.07203	0.12374
3_8_15	0.08	115004	6286	0.05	2.0	2.0	0.00949	0.00998	1.0	0.0	171919	59501	0.35	8.0	6.0	0.03522	0.02619	0.17007	0.30832
3_7_10	1.0	83	83	1.0	15.2	4.0	0.0656	0.01759	0.05984	0.03657	83	83	1.0	15.2	4.0	0.0656	0.01759	0.05984	0.03657
3_7_10	0.92	151	151	1.0	15.9	3.4	0.06801	0.01473	0.05726	0.03204	234	234	1.0	15.6	3.6	0.06715	0.01581	0.05817	0.03366
3_7_10	0.83	404	404	1.0	14.9	4.0	0.06346	0.01759	0.07194	0.04576	638	638	1.0	15.2	3.9	0.06481	0.01704	0.06689	0.04223
3_7_10	0.75	709	709	1.0	14.5	4.2	0.06189	0.01853	0.07821	0.05095	1347	1347	1.0	14.8	4.1	0.06328	0.01789	0.07285	0.04735
3_7_10	0.67	1236	1235	1.0	14.0	4.5	0.06	0.01942	0.07565	0.05508	2583	2582	1.0	14.4	4.3	0.06171	0.01871	0.07419	0.0512
3_7_10	0.58	1818	1818	1.0	13.8	4.4	0.05936	0.01923	0.07483	0.05755	4401	4400	1.0	14.2	4.4	0.06074	0.01896	0.07446	0.05391
3_7_10	0.5	2793	2788	1.0	12.8	4.8	0.05482	0.0206	0.07439	0.06648	7194	7188	1.0	13.6	4.6	0.05844	0.01982	0.07443	0.0591
3_7_10	0.42	4192	4173	1.0	11.8	4.9	0.05083	0.02133	0.07029	0.07222	11386	11361	1.0	13.0	4.8	0.05565	0.02072	0.07291	0.06426
3_7_10	0.33	6431	6374	0.99	10.3	5.0	0.04476	0.02199	0.06922	0.08694	17817	17735	1.0	12.0	5.0	0.05173	0.02182	0.07158	0.07324
3_7_10	0.25	11488	11177	0.97	8.2	4.8	0.03628	0.0214	0.07002	0.10906	29305	28912	0.99	10.5	5.3	0.04576	0.02293	0.07098	0.08882
3_7_10	0.17	28791	25259	0.88	5.2	3.9	0.02351	0.01752	0.07441	0.15709	58096	54171	0.93	8.1	5.4	0.03538	0.02339	0.07258	0.12538
3_7_10	0.08	122485	6662	0.05	2.0	2.0	0.00939	0.0096	1.0	0.0	180581	60833	0.34	7.4	5.5	0.03254	0.02373	0.17414	0.31285
3_2_20	1.0	110	110	1.0	16.4	4.2	0.07023	0.01851	0.05592	0.04233	110	110	1.0	16.4	4.2	0.07023	0.01851	0.05592	0.04233
3_2_20	0.92	206	206	1.0	16.8	4.1	0.07204	0.01766	0.05936	0.03508	316	316	1.0	16.7	4.1	0.07141	0.01795	0.05816	0.03773
3_2_20	0.83	504	504	1.0	16.0	4.7	0.06855	0.02034	0.07099	0.05785	820	820	1.0	16.3	4.5	0.06965	0.01949	0.06604	0.0514
3_2_20	0.75	869	868	1.0	15.7	4.6	0.06701	0.01988	0.0742	0.04835	1689	1688	1.0	16.0	4.6	0.06829	0.01973	0.07024	0.05001
3_2_20	0.67	1460	1459	1.0	15.1	4.9	0.06473	0.0215	0.06947	0.05227	3149	3147	1.0	15.6	4.8	0.06664	0.02064	0.06988	0.05106
3_2_20	0.58	2247	2247	1.0	14.8	4.9	0.06323	0.02128	0.06712	0.0553	5396	5394	1.0	15.2	4.8	0.06522	0.02097	0.06873	0.05288
3_2_20	0.5	3311	3308	1.0	13.6	5.3	0.05824	0.02277	0.06719	0.06305	8707	8702	1.0	14.6	5.1	0.06257	0.02194	0.06814	0.05696
3_2_20	0.42	4763	4748	1.0	12.5	5.4	0.05388	0.02341	0.06348	0.07005	13470	13450	1.0	13.9	5.3	0.0595	0.02285	0.0665	0.06194
3_2_20	0.33	7100	7045	0.99	10.9	5.5	0.04746	0.02432	0.05925	0.07847	20570	20495	1.0	12.8	5.5	0.05536	0.02405	0.06401	0.06816
3_2_20	0.25	11849	11548	0.97	8.7	5.3	0.0384	0.02349	0.06071	0.10239	32419	32043	0.99	11.4	5.8	0.04925	0.0252	0.06282	0.08217
3_2_20	0.17	28260	24907	0.88	5.5	4.2	0.02504	0.01979	0.06327	0.14545	60679	56950	0.94	8.8	5.9	0.03866	0.02594	0.06302	0.11424
3_2_20	0.08	115233	5216	0.05	1.6	1.4	0.00722	0.00647	1.0	0.0	175912	62166	0.35	8.2	6.0	0.03602	0.02638	0.14163	0.28185
3_7_15	1.0	104	104	1.0	16.5	4.4	0.07113	0.01918	0.06048	0.04056	104	104	1.0	16.5	4.4	0.07113	0.01918	0.06048	0.04056
3_7_15	0.92	189	189	1.0	17.2	3.8	0.07388	0.01645	0.05655	0.03477	293	293	1.0	17.0	4.0	0.07291	0.01748	0.05795	0.03691
3_7_15	0.83	465	465	1.0	16.0	4.4	0.06801	0.0193	0.07039	0.04476	758	758	1.0	16.4	4.3	0.06991	0.01876	0.06558	0.04231
3_7_15	0.75	833	833	1.0	15.8	4.7	0.06727	0.02043	0.07797	0.05096	1591	1591	1.0	16.1	4.5	0.06852	0.01969	0.07207	0.04743
3_7_15	0.67	1357	1357	1.0	15.2	5.0	0.06479	0.02145	0.07578	0.05473	2948	2948	1.0	15.6	4.7	0.06681	0.0206	0.07378	0.05095
3_7_15	0.58	1991	1991	1.0	14.9	4.9	0.06378	0.02125	0.07262	0.05725	4939	4939	1.0	15.3	4.8	0.06559	0.02091	0.07331	0.05357
3_7_15	0.5	2897	2891	1.0	13.7	5.3	0.05877	0.02277	0.07387	0.06599	7836	7830	1.0	14.7	5.1	0.06307	0.02186	0.07352	0.05846
3_7_15	0.42	4264	4247	1.0	12.5	5.4	0.05403	0.02349	0.06953	0.07278	12100	12077	1.0	14.0	5.3	0.05989	0.02286	0.07212	0.06389
3_7_15	0.33	6451	6392	0.99	11.0	5.5	0.04794	0.02436	0.06762	0.08547	18551	18469	1.0	12.9	5.6	0.05575	0.02407	0.07056	0.07212
3_7_15	0.25	11148	10855	0.97	8.8	5.3	0.03865	0.02362	0.06912	0.10899	29699	29324	0.99	11.4	5.8	0.04942	0.02529	0.07003	0.0876
3_7_15	0.17	27576	24255	0.88	5.5	4.2	0.02499	0.01939	0.07358	0.15705	57275	53579	0.94	8.7	5.9	0.03836	0.02585	0.07164	0.12397
3_7_15	0.08	114776	6203	0.05	2.0	2.0	0.00932	0.00965	1.0	0.0	172051	59782	0.35	8.0	6.0	0.03535	0.02621	0.16796	0.30647
3_5_20	1.0	107	107	1.0	16.3	4.3	0.07002	0.01911	0.05833	0.03566	107	107	1.0	16.3	4.3	0.07002	0.01911	0.05833	0.03566
3_5_20	0.92	174	174	1.0	17.1	3.9	0.0734	0.01705	0.05706	0.03347	281	281	1.0	16.8	4.1	0.07211	0.0179	0.05754	0.03426
3_5_20	0.83	473	473	1.0	16.0	4.4	0.06821	0.01906	0.07227	0.04932	754	754	1.0	16.3	4.3	0.06966	0.01872	0.06678	0.04485
3_5_20	0.75	845	845	1.0	15.7	4.6	0.06707	0.02033	0.07598	0.04753	1599	1599	1.0	16.0	4.5	0.0683	0.01963	0.07164	0.0465
3_5_20	0.67	1371	1371	1.0	15.3	5.0	0.06531	0.02132	0.07436	0.05453	2970	2970	1.0	15.7	4.7	0.06692	0.02048	0.0729	0.05038
3_5_20	0.58	1996	1996	1.0	14.9	5.0	0.06386	0.02135	0.07047	0.05575	4966	4966	1.0	15.4	4.8	0.06569	0.02088	0.07192	0.05261
3_5_20	0.5	2958	2955	1.0	13.6	5.2	0.05848	0.02258	0.0719	0.06335	7924	7921	1.0	14.7	5.0	0.063	0.02181	0.07192	0.05685
3_5_20	0.42	4316	4300	1.0	12.6	5.4	0.05433	0.02345	0.0677	0.07157	12240	12221	1.0	14.0	5.3	0.05995	0.02278	0.07043	0.06246
3_5_20	0.33	6556	6506	0.99	11.0	5.6	0.04797	0.02461	0.06488	0.08378	18796	18727	1.0	12.9	5.5	0.05579	0.02412	0.0685	0.07065
3_5_20	0.25	11235	10952	0.97	8.8	5.3	0.03876	0.02363	0.0671	0.10766	30031	29679	0.99	11.4	5.8	0.0495	0.02531	0.06799	0.08618
3_5_20	0.17	27398	24126	0.88	5.6	4.3	0.02528	0.02002	0.07074	0.15358	57429	53805	0.94	8.8	5.9	0.03864	0.02604	0.06922	0.12114
3_5_20	0.08	113699	5939	0.05	1.9	1.8	0.00875	0.00837	1.0	0.0	171128	59744	0.35	8.1	6.0	0.03567	0.02642	0.16175	0.30129
3_7_20	1.0	108	108	1.0	16.6	4.4	0.07129	0.01917	0.05673	0.03515	108	108	1.0	16.6	4.4	0.07129	0.01917	0.05673	0.03515
3_7_20	0.92	181	181	1.0	17.1	3.9	0.0732	0.01659	0.05585	0.03287	289	289	1.0	16.9	4.1	0.07249	0.01759	0.05618	0.03368
3_7_20	0.83	471	471	1.0	16.1	4.5	0.06839	0.01935	0.07056	0.04577	760	760	1.0	16.4	4.3	0.06995	0.01879	0.06509	0.04215
3_7_20	0.75	831	830	1.0	15.8	4.6	0.06719	0.02037	0.07743	0.04846	1591	1590	1.0	16.1	4.5	0.06851	0.01968	0.07153	0.04595
3_7_20	0.67	1338	1338	1.0	15.2	5.0	0.06482	0.02141	0.075	0.0552	2929	2928	1.0	15.7	4.8	0.06682	0.02057	0.07312	0.05041
3_7_20	0.58	1970	1970	1.0	14.9	4.9	0.06383	0.02135	0.07222	0.05658	4899	4898	1.0	15.3	4.8	0.06562	0.02094	0.07276	0.05297
3_7_20	0.5	2840	2834	1.0	13.7	5.3	0.05886	0.02284	0.07391	0.06612	7739	7732	1.0	14.7	5.1	0.06314	0.02189	0.07318	0.05813
3_7_20	0.42	4211	4194	1.0	12.5	5.4	0.05398	0.02354	0.07058	0.07328	11950	11926	1.0	14.0	5.3	0.05992	0.02291	0.07227	0.06388
3_7_20	0.33	6333	6274	0.99	11.0	5.6	0.04782	0.02452	0.06739	0.08595	18283	18200	1.0	12.9	5.6	0.05575	0.02417	0.07059	0.07229
3_7_20	0.25	10981	10695	0.97	8.8	5.3	0.03885	0.02396	0.06912	0.1092	29264	28895	0.99	11.4	5.8	0.0495	0.02543	0.07004	0.08778
3_7_20	0.17	27382	24114	0.88	5.6	4.3	0.02534	0.02004	0.07299	0.15557	56646	53009	0.94	8.8	5.9	0.03851	0.02608	0.07138	0.12333
3_7_20	0.08	113565	6134	0.05	2.0	2.0	0.0093	0.00955	1.0	0.0	170211	59143	0.35	8.1	6.0	0.03548	0.02643	0.16769	0.30626
3_10_10	1.0	86	86	1.0	15.2	3.9	0.06552	0.01739	0.06199	0.03869	86	86	1.0	15.2	3.9	0.06552	0.01739	0.06199	0.03869
3_10_10	0.92	150	150	1.0	15.6	3.6	0.06711	0.01547	0.05875	0.03704	236	236	1.0	15.5	3.7	0.06653	0.01618	0.05993	0.0376
3_10_10	0.83	393	393	1.0	14.8	4.1	0.06292	0.01759	0.07473	0.05168	629	629	1.0	15.0	3.9	0.06427	0.01715	0.06918	0.04741
3_10_10	0.75	691	690	1.0	14.6	4.2	0.06223	0.01865	0.0782	0.04742	1320	1319	1.0	14.8	4.1	0.0632	0.01797	0.0739	0.04761
3_10_10	0.67	1173	1172	1.0	14.0	4.4	0.06007	0.01938	0.07657	0.0563	2493	2491	1.0	14.4	4.3	0.06173	0.01871	0.07516	0.05189
3_10_10	0.58	1768	1767	1.0	13.7	4.5	0.05878	0.01945	0.07578	0.06109	4261	4258	1.0	14.1	4.4	0.0605	0.01907	0.07541	0.05588
3_10_10	0.5	2733	2728	1.0	12.8	4.8	0.05485	0.02078	0.07549	0.06566	6994	6986	1.0	13.6	4.6	0.0583	0.01995	0.07544	0.05988
3_10_10	0.42	4057	4039	1.0	11.7	4.9	0.05054	0.02142	0.07234	0.07368	11051	11025	1.0	12.9	4.8	0.05546	0.02084	0.07431	0.06529
3_10_10	0.33	6285	6228	0.99	10.2	5.1	0.04444	0.02208	0.07161	0.08969	17336	17253	1.0	11.9	5.1	0.05148	0.02194	0.07333	0.07503
3_10_10	0.25	11236	10926	0.97	8.2	4.8	0.03625	0.02141	0.07291	0.1122	28572	28179	0.99	10.5	5.3	0.04558	0.02297	0.07317	0.09125
3_10_10	0.17	28398	24884	0.88	5.2	3.9	0.02346	0.01761	0.07749	0.16006	56970	53063	0.93	8.0	5.4	0.0352	0.02339	0.0752	0.12822
3_10_10	0.08	122632	6860	0.06	2.1	2.2	0.0099	0.01095	1.0	0.0	179602	59923	0.33	7.4	5.5	0.03231	0.02373	0.18107	0.31822
3_12_10	1.0	88	88	1.0	15.1	3.9	0.06506	0.01753	0.06507	0.05527	88	88	1.0	15.1	3.9	0.06506	0.01753	0.06507	0.05527
3_12_10	0.92	149	149	1.0	15.8	3.4	0.06768	0.01465	0.05752	0.03104	237	237	1.0	15.5	3.6	0.06671	0.0158	0.06032	0.04176
3_12_10	0.83	396	396	1.0	14.7	4.2	0.06292	0.01838	0.07626	0.05556	633	633	1.0	15.0	4.0	0.06434	0.01754	0.07029	0.05138
3_12_10	0.75	684	684	1.0	14.6	4.1	0.06244	0.01846	0.07814	0.04734	1317	1317	1.0	14.8	4.1	0.06335	0.01804	0.07437	0.04946
3_12_10	0.67	1153	1152	1.0	14.0	4.5	0.06	0.01947	0.07724	0.05846	2470	2469	1.0	14.4	4.3	0.06179	0.01879	0.07571	0.05385
3_12_10	0.58	1739	1738	1.0	13.7	4.5	0.05877	0.01943	0.07632	0.05973	4209	4207	1.0	14.1	4.4	0.06054	0.01912	0.07596	0.05635
3_12_10	0.5	2676	2671	1.0	12.7	4.8	0.05476	0.0207	0.07661	0.06847	6885	6878	1.0	13.6	4.6	0.0583	0.01995	0.07621	0.06134
3_12_10	0.42	4042	4025	1.0	11.7	5.0	0.05061	0.0215	0.07236	0.07244	10927	10903	1.0	12.9	4.8	0.05546	0.02087	0.07479	0.06568
3_12_10	0.33	6152	6098	0.99	10.3	5.1	0.04452	0.02216	0.07195	0.08778	17079	17001	1.0	12.0	5.1	0.05153	0.02197	0.07377	0.07438
3_12_10	0.25	11087	10781	0.97	8.2	4.8	0.03616	0.02139	0.0745	0.11272	28166	27782	0.99	10.5	5.3	0.04557	0.023	0.07406	0.09119
3_12_10	0.17	28271	24759	0.88	5.2	3.9	0.02336	0.01754	0.0797	0.16269	56437	52541	0.93	8.0	5.4	0.0351	0.0234	0.07671	0.12991
3_12_10	0.08	122513	6951	0.06	2.2	2.3	0.01015	0.01179	1.0	0.0	178950	59492	0.33	7.3	5.5	0.03219	0.02375	0.18459	0.32073
3_10_15	1.0	95	95	1.0	15.9	4.1	0.06815	0.01809	0.05956	0.03655	95	95	1.0	15.9	4.1	0.06815	0.01809	0.05956	0.03655
3_10_15	0.92	168	168	1.0	16.3	3.8	0.07018	0.01633	0.05749	0.03804	263	263	1.0	16.2	3.9	0.06945	0.01698	0.05824	0.03745
3_10_15	0.83	425	425	1.0	15.4	4.3	0.06578	0.01874	0.07371	0.04965	688	688	1.0	15.7	4.2	0.06718	0.01816	0.0678	0.04597
3_10_15	0.75	759	757	1.0	15.2	4.4	0.06462	0.01952	0.07712	0.0468	1447	1445	1.0	15.4	4.3	0.06584	0.01893	0.07268	0.04662
3_10_15	0.67	1211	1210	1.0	14.7	4.7	0.06287	0.02029	0.07632	0.05684	2658	2655	1.0	15.1	4.5	0.06449	0.01961	0.07434	0.05155
3_10_15	0.58	1818	1818	1.0	14.2	4.7	0.06104	0.02041	0.07506	0.06032	4476	4473	1.0	14.7	4.6	0.06308	0.02001	0.07463	0.05528
3_10_15	0.5	2682	2679	1.0	13.2	5.0	0.05678	0.02178	0.0752	0.06582	7158	7152	1.0	14.2	4.8	0.06072	0.02091	0.07484	0.05944
3_10_15	0.42	4040	4024	1.0	12.2	5.2	0.05252	0.02258	0.07089	0.07276	11198	11176	1.0	13.5	5.0	0.05777	0.02188	0.07342	0.06458
3_10_15	0.33	6205	6145	0.99	10.7	5.3	0.04631	0.02343	0.06922	0.08786	17403	17321	1.0	12.5	5.3	0.0537	0.0231	0.07193	0.07371
3_10_15	0.25	10967	10671	0.97	8.6	5.2	0.03813	0.02308	0.07141	0.11097	28370	27992	0.99	11.0	5.6	0.04777	0.0243	0.07173	0.08976
3_10_15	0.17	27348	23994	0.88	5.5	4.2	0.02474	0.01919	0.07628	0.15868	55718	51986	0.93	8.5	5.7	0.03714	0.0249	0.07383	0.12635
3_10_15	0.08	115468	6392	0.06	2.1	2.2	0.0098	0.01091	1.0	0.0	171186	58378	0.34	7.8	5.8	0.03414	0.02525	0.17524	0.31282
3_1_15	1.0	117	117	1.0	16.0	4.6	0.06804	0.02011	0.05734	0.04141	117	117	1.0	16.0	4.6	0.06804	0.02011	0.05734	0.04141
3_1_15	0.92	227	227	1.0	16.6	4.1	0.07068	0.01767	0.05961	0.04331	344	344	1.0	16.4	4.3	0.06978	0.01855	0.05884	0.04262
3_1_15	0.83	520	520	1.0	15.8	4.6	0.06752	0.02013	0.07225	0.05521	864	864	1.0	16.1	4.5	0.06842	0.01953	0.06691	0.05097
3_1_15	0.75	954	954	1.0	15.6	4.7	0.06629	0.02033	0.07246	0.05105	1818	1818	1.0	15.8	4.6	0.0673	0.01998	0.06982	0.05107
3_1_15	0.67	1558	1558	1.0	15.0	4.8	0.06393	0.02097	0.06803	0.05218	3376	3376	1.0	15.4	4.7	0.06574	0.02051	0.069	0.05159
3_1_15	0.58	2351	2350	1.0	14.6	5.0	0.06262	0.02192	0.0654	0.05723	5727	5726	1.0	15.1	4.9	0.06446	0.02115	0.06752	0.054
3_1_15	0.5	3527	3524	1.0	13.6	5.2	0.05825	0.02266	0.06404	0.06091	9254	9250	1.0	14.5	5.1	0.0621	0.02195	0.06619	0.05675
3_1_15	0.42	5024	5007	1.0	12.4	5.4	0.05359	0.02339	0.06059	0.06826	14278	14257	1.0	13.8	5.3	0.05911	0.02283	0.06423	0.0611
3_1_15	0.33	7558	7497	0.99	10.8	5.4	0.04686	0.02404	0.05709	0.07862	21836	21754	1.0	12.7	5.5	0.05489	0.02397	0.06177	0.06773
3_1_15	0.25	12394	12065	0.97	8.7	5.2	0.03822	0.02313	0.057	0.10033	34230	33819	0.99	11.3	5.7	0.04894	0.02499	0.06007	0.08091
3_1_15	0.17	29132	25639	0.88	5.5	4.1	0.0247	0.01906	0.05749	0.13948	63362	59458	0.94	8.8	5.9	0.03849	0.02561	0.05896	0.11006
3_1_15	0.08	118660	4671	0.04	1.5	1.3	0.00664	0.00571	1.0	0.0	182022	64129	0.35	8.2	6.0	0.03617	0.02606	0.1275	0.26653
3_5_10	1.0	88	88	1.0	15.1	4.0	0.06446	0.01802	0.05948	0.03505	88	88	1.0	15.1	4.0	0.06446	0.01802	0.05948	0.03505
3_5_10	0.92	144	144	1.0	15.9	3.5	0.06851	0.01537	0.06163	0.03711	232	232	1.0	15.6	3.7	0.06697	0.01651	0.06081	0.03628
3_5_10	0.83	405	405	1.0	14.8	4.1	0.06335	0.01776	0.07414	0.05257	637	637	1.0	15.1	4.0	0.06467	0.01739	0.06929	0.0477
3_5_10	0.75	733	733	1.0	14.5	4.3	0.06203	0.01857	0.07576	0.046	1370	1370	1.0	14.8	4.1	0.06326	0.01807	0.07275	0.04689
3_5_10	0.67	1243	1243	1.0	14.1	4.5	0.06022	0.01934	0.07399	0.05324	2613	2613	1.0	14.4	4.3	0.06181	0.01874	0.07334	0.05001
3_5_10	0.58	1829	1828	1.0	13.8	4.4	0.05921	0.01918	0.07199	0.05754	4442	4441	1.0	14.2	4.4	0.06074	0.01897	0.07279	0.05323
3_5_10	0.5	2906	2902	1.0	12.8	4.7	0.05504	0.02052	0.07169	0.06389	7348	7343	1.0	13.6	4.6	0.05849	0.01979	0.07235	0.05768
3_5_10	0.42	4341	4325	1.0	11.9	4.9	0.05122	0.02137	0.06787	0.07061	11689	11668	1.0	13.0	4.8	0.05579	0.02069	0.07069	0.06282
3_5_10	0.33	6650	6592	0.99	10.3	5.0	0.04468	0.02185	0.06722	0.08526	18339	18260	1.0	12.0	5.0	0.05178	0.02178	0.06944	0.07175
3_5_10	0.25	11734	11419	0.97	8.3	4.8	0.03632	0.02122	0.06818	0.10794	30073	29679	0.99	10.6	5.3	0.04583	0.02284	0.06896	0.08747
3_5_10	0.17	29033	25510	0.88	5.2	3.9	0.02356	0.01754	0.07222	0.15544	59106	55189	0.93	8.1	5.4	0.03554	0.02337	0.07047	0.12363
3_5_10	0.08	122435	6433	0.05	1.9	1.8	0.0088	0.00835	1.0	0.0	181541	61622	0.34	7.5	5.5	0.03275	0.02373	0.1675	0.30737
